Year,Month,Day,Hour,Minute,Temperature,Pressure,Relative Humidity,DNI,GHI,DHI,Solar Zenith Angle,Surface Albedo
2019,8,2,19,15,33.2,1003,13.48,616,194,49,76.42,0.22
2019,8,2,19,30,32.1,1003,14.34,549,144,43,79.31,0.22
2019,8,2,19,45,31,1003,17.12,465,98,35,82.16,0.22
2019,8,2,20,0,29.900000000000002,1003,18.23,356,57,26,84.95,0.22
2019,8,2,20,15,29.3,1004,18.88,215,24,15,87.65,0.22
2019,8,2,20,30,28.6,1004,19.66,0,0,0,90.13,0.22
2019,8,2,20,45,28,1004,23.650000000000002,0,0,0,93.4,0.22
2019,8,2,21,0,27.400000000000002,1004,24.490000000000002,0,0,0,96.06,0.22
2019,8,2,21,15,26.900000000000002,1004,25.21,0,0,0,98.67,0.22
2019,8,2,21,30,26.5,1004,25.810000000000002,0,0,0,101.21000000000001,0.22
2019,8,2,21,45,26,1005,30.53,0,0,0,103.68,0.22
2019,8,2,22,0,25.5,1005,31.45,0,0,0,106.07000000000001,0.22
2019,8,2,22,15,25.200000000000003,1005,32.01,0,0,0,108.37,0.22
2019,8,2,22,30,24.900000000000002,1005,32.58,0,0,0,110.56,0.22
2019,8,2,22,45,24.6,1005,36.76,0,0,0,112.65,0.22
2019,8,2,23,0,24.200000000000003,1005,37.65,0,0,0,114.62,0.22
2019,8,2,23,15,24,1005,38.1,0,0,0,116.45,0.22
2019,8,2,23,30,23.8,1005,38.56,0,0,0,118.14,0.22
2019,8,2,23,45,23.5,1005,42.25,0,0,0,119.67,0.22
2019,8,3,0,0,23.3,1005,42.76,0,0,0,121.03,0.22
2019,8,3,0,15,23.3,1005,42.76,0,0,0,122.2,0.22
2019,8,3,0,30,23.3,1005,42.76,0,0,0,123.18,0.22
2019,8,3,0,45,23.3,1005,42.76,0,0,0,123.95,0.22
2019,8,3,1,0,22.700000000000003,1005,47.19,0,0,0,124.51,0.22
2019,8,3,1,15,22.5,1005,47.77,0,0,0,124.85000000000001,0.22
2019,8,3,1,30,22.400000000000002,1005,48.06,0,0,0,124.97,0.22
2019,8,3,1,45,22.3,1005,51.44,0,0,0,124.85000000000001,0.22
2019,8,3,2,0,22.200000000000003,1005,51.75,0,0,0,124.52,0.22
2019,8,3,2,15,22,1005,52.39,0,0,0,123.96000000000001,0.22
2019,8,3,2,30,21.900000000000002,1005,52.7,0,0,0,123.19,0.22
2019,8,3,2,45,21.700000000000003,1005,56.94,0,0,0,122.21000000000001,0.22
2019,8,3,3,0,21.6,1005,57.29,0,0,0,121.03,0.22
2019,8,3,3,15,21.400000000000002,1005,57.99,0,0,0,119.68,0.22
2019,8,3,3,30,21.200000000000003,1005,58.7,0,0,0,118.15,0.22
2019,8,3,3,45,21,1005,63.75,0,0,0,116.46000000000001,0.22
2019,8,3,4,0,20.8,1005,64.54,0,0,0,114.63,0.22
2019,8,3,4,15,20.700000000000003,1005,64.94,0,0,0,112.66,0.22
2019,8,3,4,30,20.5,1005,65.74,0,0,0,110.58,0.22
2019,8,3,4,45,20.3,1005,71.06,0,0,0,108.38,0.22
2019,8,3,5,0,20.200000000000003,1005,71.49,0,0,0,106.08,0.22
2019,8,3,5,15,20.1,1005,71.94,0,0,0,103.7,0.22
2019,8,3,5,30,20,1005,72.38,0,0,0,101.23,0.22
2019,8,3,5,45,19.900000000000002,1005,76.79,0,0,0,98.69,0.22
2019,8,3,6,0,19.8,1005,77.27,0,0,0,96.08,0.22
2019,8,3,6,15,20.200000000000003,1005,75.39,0,0,0,93.41,0.22
2019,8,3,6,30,20.700000000000003,1005,73.10000000000001,0,0,0,90.13,0.22
2019,8,3,6,45,21.1,1005,73.28,157,22,15,87.67,0.22
2019,8,3,7,0,21.6,1006,71.15,293,53,28,84.97,0.22
2019,8,3,7,15,22.3,1006,68.19,404,93,38,82.18,0.22
2019,8,3,7,30,23,1006,65.36,491,138,47,79.33,0.22
2019,8,3,7,45,23.700000000000003,1006,58.370000000000005,567,187,54,76.45,0.22
2019,8,3,8,0,24.400000000000002,1006,55.980000000000004,623,237,61,73.53,0.22
2019,8,3,8,15,25.3,1006,53.06,670,289,66,70.60000000000001,0.22
2019,8,3,8,30,26.200000000000003,1006,50.32,709,341,71,67.65,0.22
2019,8,3,8,45,27.1,1006,41.53,745,394,75,64.69,0.22
2019,8,3,9,0,27.900000000000002,1006,39.64,773,446,79,61.71,0.22
2019,8,3,9,15,28.700000000000003,1006,37.85,797,497,83,58.74,0.22
2019,8,3,9,30,29.5,1006,36.14,818,547,86,55.77,0.22
2019,8,3,9,45,30.3,1006,31.07,817,591,97,52.800000000000004,0.22
2019,8,3,10,0,31.1,1006,29.69,831,636,100,49.85,0.22
2019,8,3,10,15,31.8,1006,28.53,846,680,102,46.92,0.22
2019,8,3,10,30,32.5,1006,27.43,859,723,105,44.02,0.22
2019,8,3,10,45,33.2,1006,23.5,871,763,107,41.160000000000004,0.22
2019,8,3,11,0,33.800000000000004,1006,22.73,880,800,109,38.34,0.22
2019,8,3,11,15,34.300000000000004,1006,22.11,889,834,111,35.6,0.22
2019,8,3,11,30,34.7,1006,21.62,896,865,113,32.94,0.22
2019,8,3,11,45,35.2,1006,19.93,905,893,113,30.400000000000002,0.22
2019,8,3,12,0,35.6,1005,19.48,910,918,114,28,0.22
2019,8,3,12,15,35.9,1005,19.16,915,939,115,25.8,0.22
2019,8,3,12,30,36.2,1005,18.85,918,956,116,23.85,0.22
2019,8,3,12,45,36.5,1005,17.89,941,975,103,22.2,0.22
2019,8,3,13,0,36.7,1005,17.7,943,984,103,20.96,0.22
2019,8,3,13,15,36.9,1005,17.51,944,989,103,20.17,0.22
2019,8,3,13,30,37,1005,17.41,944,991,103,19.91,0.22
2019,8,3,13,45,37.2,1005,16.67,944,989,103,20.19,0.22
2019,8,3,14,0,37.300000000000004,1005,16.580000000000002,943,983,103,20.990000000000002,0.22
2019,8,3,14,15,37.300000000000004,1004,16.56,942,974,102,22.25,0.22
2019,8,3,14,30,37.300000000000004,1004,16.56,939,960,102,23.91,0.22
2019,8,3,14,45,37.300000000000004,1004,16.1,936,943,101,25.87,0.22
2019,8,3,15,0,37.300000000000004,1004,16.1,935,925,100,28.080000000000002,0.22
2019,8,3,15,15,37.2,1004,16.19,930,901,99,30.490000000000002,0.22
2019,8,3,15,30,37.1,1004,16.28,924,873,98,33.03,0.22
2019,8,3,15,45,37,1004,15.88,877,831,119,35.7,0.22
2019,8,3,16,0,36.9,1004,15.97,868,798,118,38.44,0.22
2019,8,3,16,15,36.6,1004,16.23,857,760,116,41.26,0.22
2019,8,3,16,30,36.4,1004,16.41,848,722,113,44.13,0.22
2019,8,3,16,45,36.2,1003,16.07,839,680,109,47.03,0.22
2019,8,3,17,0,35.9,1003,16.330000000000002,823,635,106,49.97,0.22
2019,8,3,17,15,35.6,1003,16.6,806,588,103,52.92,0.22
2019,8,3,17,30,35.2,1003,16.97,786,540,99,55.89,0.22
2019,8,3,17,45,34.800000000000004,1003,16.98,769,491,93,58.86,0.22
2019,8,3,18,0,34.4,1003,17.36,746,441,89,61.84,0.22
2019,8,3,18,15,33.9,1003,17.85,715,389,84,64.81,0.22
2019,8,3,18,30,33.300000000000004,1003,18.46,680,336,79,67.78,0.22
2019,8,3,18,45,32.7,1003,19.11,644,285,72,70.73,0.22
2019,8,3,19,0,32.2,1003,19.66,594,233,66,73.67,0.22
2019,8,3,19,15,31.200000000000003,1004,20.82,533,182,59,76.59,0.22
2019,8,3,19,30,30.3,1004,21.91,458,134,50,79.48,0.22
2019,8,3,19,45,29.400000000000002,1004,24.310000000000002,372,90,40,82.33,0.22
2019,8,3,20,0,28.400000000000002,1004,25.75,256,50,29,85.12,0.22
2019,8,3,20,15,27.8,1004,26.66,117,20,16,87.82000000000001,0.22
2019,8,3,20,30,27.200000000000003,1004,27.61,0,0,0,90.86,0.22
2019,8,3,20,45,26.6,1005,31.38,0,0,0,93.58,0.22
2019,8,3,21,0,26.1,1005,32.31,0,0,0,96.25,0.22
2019,8,3,21,15,25.6,1005,33.28,0,0,0,98.86,0.22
2019,8,3,21,30,25.200000000000003,1005,34.08,0,0,0,101.41,0.22
2019,8,3,21,45,24.8,1005,38.39,0,0,0,103.89,0.22
2019,8,3,22,0,24.3,1005,39.550000000000004,0,0,0,106.28,0.22
2019,8,3,22,15,24,1005,40.26,0,0,0,108.58,0.22
2019,8,3,22,30,23.700000000000003,1006,41.03,0,0,0,110.78,0.22
2019,8,3,22,45,23.400000000000002,1006,45.67,0,0,0,112.88,0.22
2019,8,3,23,0,23.1,1006,46.5,0,0,0,114.85000000000001,0.22
2019,8,3,23,15,22.900000000000002,1006,47.06,0,0,0,116.69,0.22
2019,8,3,23,30,22.700000000000003,1006,47.64,0,0,0,118.38,0.22
2019,8,3,23,45,22.5,1006,51.980000000000004,0,0,0,119.91,0.22
2019,8,4,0,0,22.3,1006,52.61,0,0,0,121.28,0.22
2019,8,4,0,15,22.3,1006,52.61,0,0,0,122.46000000000001,0.22
2019,8,4,0,30,22.3,1006,52.61,0,0,0,123.44,0.22
2019,8,4,0,45,22.3,1006,52.61,0,0,0,124.21000000000001,0.22
2019,8,4,1,0,21.700000000000003,1006,57.61,0,0,0,124.78,0.23
2019,8,4,1,15,21.6,1006,57.96,0,0,0,125.12,0.23
2019,8,4,1,30,21.5,1006,58.32,0,0,0,125.23,0.23
2019,8,4,1,45,21.400000000000002,1006,60.75,0,0,0,125.11,0.23
2019,8,4,2,0,21.400000000000002,1006,60.75,0,0,0,124.77,0.23
2019,8,4,2,15,21.3,1006,61.120000000000005,0,0,0,124.21000000000001,0.23
2019,8,4,2,30,21.200000000000003,1006,61.5,0,0,0,123.43,0.23
2019,8,4,2,45,21.1,1006,63.25,0,0,0,122.45,0.23
2019,8,4,3,0,21,1006,63.64,0,0,0,121.27,0.23
2019,8,4,3,15,20.900000000000002,1006,64.03,0,0,0,119.91,0.23
2019,8,4,3,30,20.8,1006,64.42,0,0,0,118.37,0.23
2019,8,4,3,45,20.6,1006,66.59,0,0,0,116.68,0.23
2019,8,4,4,0,20.5,1006,67,0,0,0,114.84,0.23
2019,8,4,4,15,20.3,1006,67.83,0,0,0,112.87,0.23
2019,8,4,4,30,20.200000000000003,1006,68.25,0,0,0,110.77,0.23
2019,8,4,4,45,20,1006,70.58,0,0,0,108.57000000000001,0.23
2019,8,4,5,0,19.8,1006,71.46000000000001,0,0,0,106.27,0.23
2019,8,4,5,15,19.700000000000003,1006,71.9,0,0,0,103.87,0.23
2019,8,4,5,30,19.6,1006,72.35000000000001,0,0,0,101.4,0.23
2019,8,4,5,45,19.5,1006,73.99,0,0,0,98.85000000000001,0.23
2019,8,4,6,0,19.400000000000002,1006,74.45,0,0,0,96.24000000000001,0.23
2019,8,4,6,15,19.900000000000002,1006,72.18,0,0,0,93.57000000000001,0.23
2019,8,4,6,30,20.400000000000002,1006,70,0,0,0,90.85000000000001,0.23
2019,8,4,6,45,20.8,1006,68.63,151,21,15,87.8,0.23
2019,8,4,7,0,21.3,1006,66.56,290,52,27,85.11,0.23
2019,8,4,7,15,22,1006,63.78,402,91,38,82.32000000000001,0.23
2019,8,4,7,30,22.700000000000003,1006,61.14,492,136,47,79.47,0.23
2019,8,4,7,45,23.400000000000002,1006,54.730000000000004,566,185,54,76.58,0.23
2019,8,4,8,0,24.1,1006,52.480000000000004,0,17,17,73.67,0.23
2019,8,4,8,15,25,1006,49.74,0,22,22,70.73,0.23
2019,8,4,8,30,25.900000000000002,1006,47.160000000000004,0,27,27,67.78,0.23
2019,8,4,8,45,26.8,1006,39.800000000000004,0,32,32,64.81,0.23
2019,8,4,9,0,27.6,1006,37.99,0,37,37,61.84,0.23
2019,8,4,9,15,28.400000000000002,1006,36.26,0,43,43,58.870000000000005,0.23
2019,8,4,9,30,29.3,1006,34.43,0,48,48,55.9,0.23
2019,8,4,9,45,30.1,1006,29,0,53,53,52.94,0.23
2019,8,4,10,0,30.900000000000002,1006,27.71,858,643,92,49.99,0.23
2019,8,4,10,15,31.700000000000003,1006,26.48,872,688,94,47.06,0.23
2019,8,4,10,30,32.5,1006,25.32,884,731,97,44.160000000000004,0.23
2019,8,4,10,45,33.4,1006,19.95,897,772,98,41.300000000000004,0.23
2019,8,4,11,0,34.2,1006,19.080000000000002,906,809,100,38.5,0.23
2019,8,4,11,15,34.800000000000004,1006,18.46,914,843,101,35.76,0.23
2019,8,4,11,30,35.4,1006,17.86,921,875,103,33.11,0.23
2019,8,4,11,45,35.9,1006,15.47,932,906,104,30.580000000000002,0.23
2019,8,4,12,0,36.5,1005,14.96,937,930,105,28.19,0.23
2019,8,4,12,15,36.800000000000004,1005,14.72,941,951,106,26,0.23
2019,8,4,12,30,37.2,1005,14.4,944,969,107,24.060000000000002,0.23
2019,8,4,12,45,37.5,1005,13.48,919,975,126,22.44,0.23
2019,8,4,13,0,37.9,1005,13.19,921,985,126,21.2,0.23
2019,8,4,13,15,38.1,1005,13.05,922,991,126,20.43,0.23
2019,8,4,13,30,38.300000000000004,1004,12.9,923,993,126,20.17,0.23
2019,8,4,13,45,38.5,1004,12.3,931,993,121,20.45,0.23
2019,8,4,14,0,38.7,1004,12.17,930,987,120,21.25,0.23
2019,8,4,14,15,38.800000000000004,1004,12.11,928,977,120,22.5,0.23
2019,8,4,14,30,38.900000000000006,1004,12.040000000000001,925,964,119,24.14,0.23
2019,8,4,14,45,39,1004,11.64,929,948,114,26.1,0.23
2019,8,4,15,0,39.1,1004,11.58,925,927,113,28.3,0.23
2019,8,4,15,15,39.1,1003,11.57,920,902,111,30.69,0.23
2019,8,4,15,30,39,1003,11.63,913,874,110,33.230000000000004,0.23
2019,8,4,15,45,39,1003,11.48,900,841,111,35.88,0.23
2019,8,4,16,0,38.900000000000006,1003,11.540000000000001,892,806,109,38.63,0.23
2019,8,4,16,15,38.7,1003,11.66,882,768,107,41.44,0.23
2019,8,4,16,30,38.5,1003,11.790000000000001,871,728,105,44.300000000000004,0.23
2019,8,4,16,45,38.400000000000006,1003,11.94,864,687,99,47.2,0.23
2019,8,4,17,0,38.2,1003,12.07,850,641,97,50.13,0.23
2019,8,4,17,15,37.9,1003,12.27,833,594,94,53.09,0.23
2019,8,4,17,30,37.6,1003,12.47,814,545,90,56.050000000000004,0.23
2019,8,4,17,45,37.2,1003,13.040000000000001,798,496,85,59.03,0.23
2019,8,4,18,0,36.9,1003,13.25,773,444,81,62,0.23
2019,8,4,18,15,36.300000000000004,1003,13.69,744,392,77,64.98,0.23
2019,8,4,18,30,35.7,1003,14.15,710,339,72,67.95,0.23
2019,8,4,18,45,35.1,1003,15.44,674,287,66,70.9,0.23
2019,8,4,19,0,34.5,1003,15.96,626,234,60,73.84,0.23
2019,8,4,19,15,33.4,1003,16.96,567,184,54,76.76,0.23
2019,8,4,19,30,32.300000000000004,1004,18.06,494,135,46,79.65,0.23
2019,8,4,19,45,31.200000000000003,1004,21.32,405,90,37,82.5,0.23
2019,8,4,20,0,30.1,1004,22.69,288,50,26,85.3,0.23
2019,8,4,20,15,29.6,1004,23.35,140,19,14,87.99,0.23
2019,8,4,20,30,29.1,1004,24.03,0,0,0,91.04,0.23
2019,8,4,20,45,28.6,1005,27.79,0,0,0,93.77,0.23
2019,8,4,21,0,28.1,1005,28.6,0,0,0,96.45,0.23
2019,8,4,21,15,27.700000000000003,1005,29.28,0,0,0,99.06,0.23
2019,8,4,21,30,27.3,1005,29.97,0,0,0,101.61,0.23
2019,8,4,21,45,26.900000000000002,1006,33.6,0,0,0,104.09,0.23
2019,8,4,22,0,26.5,1006,34.4,0,0,0,106.49000000000001,0.23
2019,8,4,22,15,26.200000000000003,1006,35.01,0,0,0,108.8,0.23
2019,8,4,22,30,25.900000000000002,1006,35.63,0,0,0,111.01,0.23
2019,8,4,22,45,25.6,1006,38.31,0,0,0,113.11,0.23
2019,8,4,23,0,25.3,1006,38.99,0,0,0,115.09,0.23
2019,8,4,23,15,25.1,1006,39.46,0,0,0,116.93,0.23
2019,8,4,23,30,24.900000000000002,1006,39.93,0,0,0,118.63,0.23
2019,8,4,23,45,24.700000000000003,1006,41.31,0,0,0,120.17,0.23
2019,8,5,0,0,24.5,1006,41.81,0,0,0,121.53,0.23
2019,8,5,0,15,24.5,1006,41.81,0,0,0,122.72,0.23
2019,8,5,0,30,24.5,1006,41.81,0,0,0,123.7,0.23
2019,8,5,0,45,24.5,1006,41.81,0,0,0,124.48,0.23
2019,8,5,1,0,24,1006,43.01,0,0,0,125.04,0.23
2019,8,5,1,15,23.900000000000002,1006,43.27,0,0,0,125.38000000000001,0.23
2019,8,5,1,30,23.700000000000003,1006,43.79,0,0,0,125.49000000000001,0.23
2019,8,5,1,45,23.6,1006,43.47,0,0,0,125.38000000000001,0.23
2019,8,5,2,0,23.5,1005,43.69,0,0,0,125.03,0.23
2019,8,5,2,15,23.3,1005,44.22,0,0,0,124.47,0.23
2019,8,5,2,30,23.200000000000003,1005,44.480000000000004,0,0,0,123.69,0.23
2019,8,5,2,45,23,1005,43.910000000000004,0,0,0,122.7,0.23
2019,8,5,3,0,22.8,1005,44.44,0,0,0,121.51,0.23
2019,8,5,3,15,22.700000000000003,1005,44.71,0,0,0,120.14,0.23
2019,8,5,3,30,22.6,1005,44.980000000000004,0,0,0,118.60000000000001,0.23
2019,8,5,3,45,22.400000000000002,1005,44.46,0,0,0,116.9,0.23
2019,8,5,4,0,22.3,1005,44.730000000000004,0,0,0,115.05,0.23
2019,8,5,4,15,22.1,1005,45.28,0,0,0,113.08,0.23
2019,8,5,4,30,21.900000000000002,1005,45.83,0,0,0,110.97,0.23
2019,8,5,4,45,21.8,1005,45.43,0,0,0,108.76,0.23
2019,8,5,5,0,21.6,1005,45.980000000000004,0,0,0,106.45,0.23
2019,8,5,5,15,21.5,1005,46.26,0,0,0,104.05,0.23
2019,8,5,5,30,21.3,1005,46.83,0,0,0,101.57000000000001,0.23
2019,8,5,5,45,21.200000000000003,1005,46.74,0,0,0,99.02,0.23
2019,8,5,6,0,21.1,1005,47.03,0,0,0,96.41,0.23
2019,8,5,6,15,21.700000000000003,1005,45.33,0,0,0,93.73,0.23
2019,8,5,6,30,22.200000000000003,1006,44.02,0,0,0,91,0.23
2019,8,5,6,45,22.8,1006,42.28,154,20,14,87.95,0.23
2019,8,5,7,0,23.400000000000002,1006,40.78,302,51,26,85.25,0.23
2019,8,5,7,15,24.1,1006,39.11,418,91,36,82.46000000000001,0.23
2019,8,5,7,30,24.900000000000002,1006,37.29,509,136,44,79.61,0.23
2019,8,5,7,45,25.6,1006,35.18,575,185,52,76.72,0.23
2019,8,5,8,0,26.3,1006,33.76,633,236,59,73.8,0.23
2019,8,5,8,15,27.5,1006,31.470000000000002,681,288,64,70.86,0.23
2019,8,5,8,30,28.6,1006,29.53,721,340,69,67.91,0.23
2019,8,5,8,45,29.700000000000003,1006,26.560000000000002,750,392,75,64.95,0.23
2019,8,5,9,0,30.8,1006,24.94,779,445,79,61.97,0.23
2019,8,5,9,15,31.6,1006,23.84,803,496,82,59,0.23
2019,8,5,9,30,32.4,1006,22.79,825,546,86,56.03,0.23
2019,8,5,9,45,33.2,1006,20.990000000000002,839,594,90,53.07,0.23
2019,8,5,10,0,34,1006,20.080000000000002,853,640,93,50.120000000000005,0.23
2019,8,5,10,15,34.6,1005,19.400000000000002,867,684,96,47.2,0.23
2019,8,5,10,30,35.1,1005,18.87,879,727,98,44.300000000000004,0.23
2019,8,5,10,45,35.7,1005,17.26,890,767,100,41.45,0.23
2019,8,5,11,0,36.2,1005,16.8,899,805,102,38.65,0.23
2019,8,5,11,15,36.6,1005,16.43,908,839,104,35.92,0.23
2019,8,5,11,30,37,1005,16.080000000000002,915,870,106,33.28,0.23
2019,8,5,11,45,37.4,1005,14.96,922,898,106,30.76,0.23
2019,8,5,12,0,37.9,1005,14.56,927,923,108,28.38,0.23
2019,8,5,12,15,38.1,1004,14.39,931,944,109,26.21,0.23
2019,8,5,12,30,38.400000000000006,1004,14.16,935,961,109,24.28,0.23
2019,8,5,12,45,38.7,1004,13.370000000000001,940,976,108,22.67,0.23
2019,8,5,13,0,39,1004,13.16,942,985,108,21.45,0.23
2019,8,5,13,15,39.1,1004,13.09,943,991,109,20.69,0.23
2019,8,5,13,30,39.300000000000004,1004,12.950000000000001,943,993,109,20.44,0.23
2019,8,5,13,45,39.400000000000006,1004,12.44,949,994,106,20.72,0.23
2019,8,5,14,0,39.6,1003,12.3,948,988,106,21.51,0.23
2019,8,5,14,15,39.6,1003,12.3,947,979,106,22.76,0.23
2019,8,5,14,30,39.6,1003,12.3,944,965,105,24.39,0.23
2019,8,5,14,45,39.6,1003,11.99,943,948,103,26.330000000000002,0.23
2019,8,5,15,0,39.7,1003,11.92,939,927,102,28.52,0.23
2019,8,5,15,15,39.5,1003,12.05,934,902,101,30.900000000000002,0.23
2019,8,5,15,30,39.400000000000006,1003,12.11,928,874,100,33.43,0.23
2019,8,5,15,45,39.300000000000004,1003,11.790000000000001,925,845,97,36.08,0.23
2019,8,5,16,0,39.2,1003,11.85,917,810,96,38.82,0.23
2019,8,5,16,15,38.900000000000006,1003,12.05,908,773,94,41.62,0.23
2019,8,5,16,30,38.7,1003,12.18,897,732,92,44.480000000000004,0.23
2019,8,5,16,45,38.400000000000006,1003,11.88,891,692,89,47.38,0.23
2019,8,5,17,0,38.2,1002,12,878,647,86,50.31,0.23
2019,8,5,17,15,37.800000000000004,1002,12.26,862,599,83,53.26,0.23
2019,8,5,17,30,37.4,1002,12.530000000000001,844,550,81,56.22,0.23
2019,8,5,17,45,37,1002,12.39,830,502,76,59.2,0.23
2019,8,5,18,0,36.6,1002,12.67,807,450,73,62.17,0.23
2019,8,5,18,15,36,1002,13.09,779,397,69,65.15,0.23
2019,8,5,18,30,35.4,1003,13.540000000000001,746,343,65,68.12,0.23
2019,8,5,18,45,34.800000000000004,1003,13.96,711,290,60,71.07000000000001,0.23
2019,8,5,19,0,34.2,1003,14.43,668,239,55,74.01,0.23
2019,8,5,19,15,33.1,1003,15.34,611,187,49,76.93,0.23
2019,8,5,19,30,32,1003,16.32,540,137,42,79.82000000000001,0.23
2019,8,5,19,45,30.900000000000002,1003,18.62,451,91,34,82.68,0.23
2019,8,5,20,0,29.900000000000002,1003,19.71,333,50,24,85.48,0.23
2019,8,5,20,15,29.3,1003,20.400000000000002,179,19,13,88.17,0.23
2019,8,5,20,30,28.700000000000003,1004,21.14,0,0,0,91.24,0.23
2019,8,5,20,45,28.1,1004,24.62,0,0,0,93.97,0.23
2019,8,5,21,0,27.5,1004,25.5,0,0,0,96.65,0.23
2019,8,5,21,15,27,1004,26.25,0,0,0,99.27,0.23
2019,8,5,21,30,26.5,1004,27.03,0,0,0,101.82000000000001,0.23
2019,8,5,21,45,26.1,1005,31.45,0,0,0,104.31,0.23
2019,8,5,22,0,25.6,1005,32.39,0,0,0,106.71000000000001,0.23
2019,8,5,22,15,25.3,1005,32.97,0,0,0,109.03,0.23
2019,8,5,22,30,25,1005,33.57,0,0,0,111.24000000000001,0.23
2019,8,5,22,45,24.700000000000003,1005,37.74,0,0,0,113.34,0.23
2019,8,5,23,0,24.400000000000002,1005,38.42,0,0,0,115.33,0.23
2019,8,5,23,15,24.200000000000003,1005,38.88,0,0,0,117.18,0.23
2019,8,5,23,30,23.900000000000002,1005,39.58,0,0,0,118.88,0.23
2019,8,5,23,45,23.700000000000003,1005,42.85,0,0,0,120.42,0.23
2019,8,6,0,0,23.5,1005,43.37,0,0,0,121.79,0.23
2019,8,6,0,15,23.5,1005,43.37,0,0,0,122.98,0.23
2019,8,6,0,30,23.5,1005,43.37,0,0,0,123.97,0.23
2019,8,6,0,45,23.5,1005,43.37,0,0,0,124.75,0.23
2019,8,6,1,0,22.6,1005,47.95,0,0,0,125.31,0.23
2019,8,6,1,15,22.5,1005,48.24,0,0,0,125.65,0.23
2019,8,6,1,30,22.400000000000002,1005,48.54,0,0,0,125.77,0.23
2019,8,6,1,45,22.3,1005,50.57,0,0,0,125.65,0.23
2019,8,6,2,0,22.200000000000003,1005,50.870000000000005,0,0,0,125.3,0.23
2019,8,6,2,15,22.1,1005,51.18,0,0,0,124.73,0.23
2019,8,6,2,30,22.1,1005,51.18,0,0,0,123.94,0.23
2019,8,6,2,45,22,1005,52.69,0,0,0,122.95,0.23
2019,8,6,3,0,22,1005,52.69,0,0,0,121.76,0.23
2019,8,6,3,15,21.8,1004,53.28,0,0,0,120.38,0.23
2019,8,6,3,30,21.6,1004,53.94,0,0,0,118.83,0.23
2019,8,6,3,45,21.400000000000002,1004,54.96,0,0,0,117.12,0.23
2019,8,6,4,0,21.3,1004,55.300000000000004,0,0,0,115.27,0.23
2019,8,6,4,15,21.1,1004,55.980000000000004,0,0,0,113.28,0.23
2019,8,6,4,30,20.900000000000002,1004,56.67,0,0,0,111.18,0.23
2019,8,6,4,45,20.700000000000003,1004,57.61,0,0,0,108.96000000000001,0.23
2019,8,6,5,0,20.5,1004,58.32,0,0,0,106.64,0.23
2019,8,6,5,15,20.400000000000002,1004,58.68,0,0,0,104.24000000000001,0.23
2019,8,6,5,30,20.3,1004,59.04,0,0,0,101.75,0.23
2019,8,6,5,45,20.200000000000003,1004,59.660000000000004,0,0,0,99.19,0.23
2019,8,6,6,0,20.1,1004,60.02,0,0,0,96.57000000000001,0.23
2019,8,6,6,15,20.6,1004,58.21,0,0,0,93.89,0.23
2019,8,6,6,30,21.200000000000003,1005,56.160000000000004,0,0,0,91.16,0.23
2019,8,6,6,45,21.8,1005,54.42,159,19,14,88.09,0.23
2019,8,6,7,0,22.3,1005,52.79,312,50,25,85.4,0.23
2019,8,6,7,15,23.1,1005,50.300000000000004,428,90,35,82.60000000000001,0.23
2019,8,6,7,30,23.8,1005,48.230000000000004,520,136,44,79.75,0.23
2019,8,6,7,45,24.5,1005,44.39,589,185,51,76.85000000000001,0.23
2019,8,6,8,0,25.3,1005,42.33,647,237,57,73.94,0.23
2019,8,6,8,15,26.3,1005,39.9,695,289,63,71,0.23
2019,8,6,8,30,27.3,1005,37.63,735,342,68,68.04,0.23
2019,8,6,8,45,28.3,1005,30.240000000000002,764,395,73,65.08,0.23
2019,8,6,9,0,29.3,1005,28.54,793,448,77,62.1,0.23
2019,8,6,9,15,30.200000000000003,1005,27.11,817,500,81,59.13,0.23
2019,8,6,9,30,31.1,1005,25.76,838,551,84,56.160000000000004,0.23
2019,8,6,9,45,32,1005,20.48,853,599,88,53.2,0.23
2019,8,6,10,0,32.9,1005,19.47,869,647,91,50.26,0.23
2019,8,6,10,15,33.5,1005,18.830000000000002,883,693,94,47.33,0.23
2019,8,6,10,30,34.1,1005,18.21,896,736,96,44.44,0.23
2019,8,6,10,45,34.7,1005,15.68,903,775,100,41.59,0.23
2019,8,6,11,0,35.300000000000004,1005,15.17,912,813,102,38.800000000000004,0.23
2019,8,6,11,15,35.7,1005,14.84,921,848,104,36.08,0.23
2019,8,6,11,30,36.1,1005,14.52,928,879,105,33.45,0.23
2019,8,6,11,45,36.5,1005,13.21,930,907,109,30.94,0.23
2019,8,6,12,0,37,1005,12.86,935,931,110,28.580000000000002,0.23
2019,8,6,12,15,37.2,1004,12.71,939,952,111,26.42,0.23
2019,8,6,12,30,37.5,1004,12.5,943,970,112,24.51,0.23
2019,8,6,12,45,37.800000000000004,1004,11.71,928,979,125,22.91,0.23
2019,8,6,13,0,38.1,1004,11.52,930,989,125,21.71,0.23
2019,8,6,13,15,38.300000000000004,1004,11.4,931,995,126,20.96,0.23
2019,8,6,13,30,38.5,1003,11.26,931,997,126,20.72,0.23
2019,8,6,13,45,38.6,1003,10.78,940,997,120,21,0.23
2019,8,6,14,0,38.800000000000004,1003,10.66,939,991,119,21.78,0.23
