time,actual,DA_forecast,IDA1_forecast,IDA2_forecast,IDA3_forecast,window_start
2023-01-08 02:00:00,4.2,-0.9992973075602408,4.238175919505068,4.406111966483053,-0.5329813694776249,2023-01-08
2023-01-08 03:00:00,4.16,-1.1024163422670483,4.16708432829094,5.142517675908579,-1.2370285958407692,2023-01-08
2023-01-08 04:00:00,4.16,-2.449172495048672,3.998838653605418,4.093229472241404,-0.6632603060600957,2023-01-08
2023-01-08 05:00:00,4.16,-0.2444179415816023,2.386856156566324,3.508400355061525,-1.1522996245277852,2023-01-08
2023-01-08 06:00:00,4.16,-0.095131632494116,2.630032466935916,3.054402667347176,-0.45333761199403,2023-01-08
2023-01-08 07:00:00,4.16,0.820158048977305,5.488452452866596,2.466611565380731,-1.0756620856827936,2023-01-08
2023-01-08 08:00:00,4.16,6.394968918683674,4.7636857727822814,4.350431316350409,-0.4812279906566914,2023-01-08
2023-01-08 09:00:00,5.0,8.916764924230975,4.264051623579775,6.097042126748761,-0.6826381442430574,2023-01-08
2023-01-08 10:00:00,5.1,11.935422906779904,2.522628482256607,4.218128650846921,-1.5140661757062617,2023-01-08
2023-01-08 11:00:00,5.05,8.48307789919177,2.378999446976195,4.752450126338459,-2.0641374892818334,2023-01-08
2023-01-08 12:00:00,4.9,6.845899075834254,2.965397079243872,4.602261590360655,5.608319331914373,2023-01-08
2023-01-08 13:00:00,5.0,3.981788134158464,-0.8979208091013788,4.730355583619854,3.815014644275621,2023-01-08
2023-01-08 14:00:00,4.6,3.651056725825555,-3.909336504064214,-3.929836485345788,1.6982334822144765,2023-01-08
2023-01-08 15:00:00,4.2,0.5018164813577357,-2.5788051552279114,4.078519984392301,2.2175286615197507,2023-01-08
2023-01-08 16:00:00,4.6,2.455975006765456,1.2225167371429393,3.250727671737792,2.278048538123528,2023-01-08
2023-01-08 17:00:00,7.1,2.5761225431645443,6.140515380036447,4.0834516077462695,7.579245808800394,2023-01-08
2023-01-08 18:00:00,17.8,11.20607744098595,8.889867054303721,9.12255466569394,11.08724708919516,2023-01-08
2023-01-08 19:00:00,24.61,19.54219553155147,24.18393811551354,18.47061971490848,16.49230283058654,2023-01-08
2023-01-08 20:00:00,40.0,23.26242792876572,29.84917900577404,21.770555899317458,29.549042861744304,2023-01-08
2023-01-08 21:00:00,40.0,23.302415779689056,27.86047805972896,20.8290395051796,31.049754733134066,2023-01-08
2023-01-08 22:00:00,21.94,19.0748539071958,15.468498216062612,10.702426589342537,6.058305818065207,2023-01-08
2023-01-08 23:00:00,15.7,9.161818745521458,11.706958117419362,6.546157271293026,11.40035420224855,2023-01-08
2023-01-09 00:00:00,5.1,27.86071465997881,5.936761689016464,4.678146923752337,0.0233204174368211,2023-01-09
2023-01-09 01:00:00,4.2,24.83293035904481,5.393469363120204,5.521126627155809,0.8098432450114359,2023-01-09
2023-01-09 02:00:00,4.2,24.416592788039083,2.8958156180106016,3.909925372150326,0.166862336015825,2023-01-09
2023-01-09 03:00:00,4.2,24.72579294532113,5.172368562181589,4.162078109893486,0.1644809529186659,2023-01-09
2023-01-09 04:00:00,4.6,21.665137319247265,6.660363564463864,4.611783654070138,-0.0140459297486046,2023-01-09
2023-01-09 05:00:00,5.5,20.301899668387605,7.009351144422226,6.540144736733197,1.3927561937932182,2023-01-09
2023-01-09 06:00:00,24.61,34.44095813745025,26.42946688992899,44.43316990883288,0.407675549830401,2023-01-09
2023-01-09 07:00:00,80.0,50.11856834678282,75.63934368408992,67.6825384016077,0.9108539458845116,2023-01-09
2023-01-09 08:00:00,118.0,52.77660578054592,111.76356349522362,105.91951928425016,2.306284824565566,2023-01-09
2023-01-09 09:00:00,121.16,52.76598929832269,116.47330394155408,108.76385086259756,1.1855133880239777,2023-01-09
2023-01-09 10:00:00,119.58,51.637496696288224,112.45908820322538,112.69564706473584,1.1831431603888092,2023-01-09
2023-01-09 11:00:00,115.0,49.68578844815856,110.09978419546114,104.76137132302487,3.607429348834131,2023-01-09
2023-01-09 12:00:00,106.0,48.31786958257986,98.9844514183158,97.1942481373327,91.96379709453733,2023-01-09
2023-01-09 13:00:00,91.84,47.16331581634167,87.26903689233683,85.99122077805627,86.63445998232476,2023-01-09
2023-01-09 14:00:00,81.28,44.67940114367386,76.7352046891662,72.41983665059324,81.25689531883698,2023-01-09
2023-01-09 15:00:00,72.32,43.82107772140026,70.39267737412746,63.27464386244776,70.02992941808378,2023-01-09
2023-01-09 16:00:00,99.1,76.3937544390706,96.605560983312,89.27447768207861,93.8217793510254,2023-01-09
2023-01-09 17:00:00,130.26,117.87705598913342,125.72873882459322,126.10776923859832,118.25845917968672,2023-01-09
2023-01-09 18:00:00,161.5,127.08468189110587,160.65300050246026,157.07184735977214,148.26878694933225,2023-01-09
2023-01-09 19:00:00,171.62,135.87170780918427,169.83929677069443,171.65213141076626,155.47736272558555,2023-01-09
